season,week,celebrity_name,fan_vote_share,fan_vote_est,fan_vote_sd,method,judge_total,elim_week,withdrew
8,3,Chuck Wicks,0.08677406744424988,867740.6744424988,0.0012092663239518257,percent,23.0,8.0,False
8,3,Lil' Kim,0.09400722833654704,940072.2833654704,0.001414439967046164,percent,25.0,9.0,False
8,3,Steve-O,0.07083353163281052,708335.3163281052,0.0037709322951496728,percent,15.0,6.0,False
8,3,Holly Madison,0.0732410177618874,732410.177618874,0.0020207887822443994,percent,17.0,4.0,False
8,3,Melissa Rycroft,0.10318042035349514,1031804.2035349514,0.0009985007808469152,percent,27.0,,False
8,4,Gilles Marini,0.11599856756179348,1159985.675617935,0.002551192174643767,percent,30.0,,False
8,4,David Alan Grier,0.08910785451712322,891078.5451712322,0.0005766922931512074,percent,22.0,5.0,False
8,4,Lawrence Taylor,0.0790580286020572,790580.286020572,0.00017469207501692458,percent,19.0,7.0,False
8,4,Ty Murray,0.08735990031856897,873599.0031856897,0.005105309241389717,percent,25.0,10.0,False
8,4,Shawn Johnson,0.10586684237370633,1058668.4237370633,0.0008199601029909504,percent,25.0,,False
8,4,Steve Wozniak,0.07094531342887715,709453.1342887715,0.0068382498376861715,percent,12.0,4.0,False
8,4,Chuck Wicks,0.09143017500828213,914301.7500828212,0.00016683273371116477,percent,22.0,8.0,False
8,4,Lil' Kim,0.10341112555775259,1034111.2555775258,0.002612262864900281,percent,27.0,9.0,False
8,4,Steve-O,0.07416318237838178,741631.8237838178,0.002576518570239354,percent,15.0,6.0,False
8,4,Holly Madison,0.07003095097342307,700309.5097342307,0.0025765185702393474,percent,16.0,4.0,False
8,4,Melissa Rycroft,0.1126280592800341,1126280.5928003408,0.002307315315798774,percent,29.0,,False
8,5,Gilles Marini,0.13605531018619826,1360553.1018619826,0.0006530955929685055,percent,29.0,,False
8,5,David Alan Grier,0.08491071523154235,849107.1523154235,0.0002572680797272937,percent,22.0,5.0,False
8,5,Lawrence Taylor,0.09443452475535188,944345.2475535189,0.00025726807972729866,percent,20.0,7.0,False
8,5,Ty Murray,0.10113114977465079,1011311.4977465079,0.00036214462934252466,percent,21.0,10.0,False
8,5,Shawn Johnson,0.12343042891238062,1234304.2891238062,0.00012136957902814853,percent,26.0,,False
8,5,Chuck Wicks,0.10746459053416532,1074645.9053416532,0.0006592717498841508,percent,23.0,8.0,False
8,5,Lil' Kim,0.12152460899862028,1215246.0899862028,0.0007315296831486202,percent,26.0,9.0,False
8,5,Steve-O,0.1039583342791614,1039583.342791614,0.0002572680797272993,percent,18.0,6.0,False
8,5,Melissa Rycroft,0.12709033732792907,1270903.3732792907,0.002574926214868811,percent,25.0,,False
8,6,Gilles Marini,0.1457148621093227,1457148.6210932268,0.0018984994028047309,percent,26.0,,False
8,6,Lawrence Taylor,0.10822456397386078,1082245.6397386077,0.003219172604696649,percent,22.0,7.0,False
8,6,Ty Murray,0.10593477305150614,1059347.7305150614,0.0029328164312876197,percent,18.0,10.0,False
8,6,Shawn Johnson,0.1365173032972906,1365173.0329729058,0.0010461561854989076,percent,26.0,,False
8,6,Chuck Wicks,0.11950942507661189,1195094.2507661188,0.0013275241794813361,percent,23.0,8.0,False
8,6,Lil' Kim,0.13871309264140816,1387130.9264140816,0.003785700499366868,percent,28.0,9.0,False
8,6,Steve-O,0.10441022209829999,1044102.2209829999,0.005887261887023379,percent,16.0,6.0,False
8,6,Melissa Rycroft,0.14097575775169974,1409757.5775169975,0.0013400242520719627,percent,27.0,,False
8,7,Gilles Marini,0.15791900655277888,1579190.0655277888,0.0030630491594175096,percent,27.0,,False
8,7,Lawrence Taylor,0.11902265148025841,1190226.5148025842,0.0011647398551158281,percent,21.0,7.0,False
8,7,Ty Murray,0.12281266310966305,1228126.6310966304,0.002899164574244884,percent,24.0,10.0,False
8,7,Shawn Johnson,0.15290395204253932,1529039.5204253932,0.00030165176059623487,percent,28.0,,False
8,7,Chuck Wicks,0.1384119824826624,1384119.824826624,0.00318224577199395,percent,27.0,8.0,False
8,7,Lil' Kim,0.1508754685570138,1508754.685570138,0.002567116781615414,percent,26.0,9.0,False
8,7,Melissa Rycroft,0.15805427577508413,1580542.7577508413,0.00041184368931364697,percent,29.0,,False
8,8,Gilles Marini,0.17826357209018515,1782635.7209018515,0.0006343280411527389,percent,27.5,,False
8,8,Ty Murray,0.15134510038772758,1513451.0038772759,0.004283557464663183,percent,26.0,10.0,False
8,8,Shawn Johnson,0.17126337505815067,1712633.7505815066,0.0014715066335722529,percent,26.0,,False
8,8,Chuck Wicks,0.15455022859285578,1545502.2859285579,0.0018624907317012322,percent,25.5,8.0,False
8,8,Lil' Kim,0.17400185425258405,1740018.5425258405,0.001755972289798752,percent,28.0,9.0,False
8,8,Melissa Rycroft,0.1705758696184968,1705758.696184968,0.002109251331474098,percent,23.0,,False
8,9,Gilles Marini,0.21047966053853515,2104796.6053853515,0.00023750238665466757,percent,28.0,,False
8,9,Ty Murray,0.20068320533591258,2006832.0533591257,0.0018974541429413595,percent,23.0,10.0,False
8,9,Shawn Johnson,0.2049597607516124,2049597.607516124,0.0015297278258350887,percent,28.0,,False
8,9,Lil' Kim,0.17821129522355303,1782112.9522355304,0.0018974541429413307,percent,26.0,9.0,False
8,9,Melissa Rycroft,0.2056660781503869,2056660.781503869,0.0025026828467021966,percent,28.5,,False
8,10,Gilles Marini,0.26207341281711116,2620734.1281711115,0.0038095995698712286,percent,30.0,,False
8,10,Ty Murray,0.235861310647155,2358613.1064715497,0.005341239224107531,percent,24.0,10.0,False
8,10,Shawn Johnson,0.2515071773289499,2515071.773289499,0.0013448434541904256,percent,28.0,,False
8,10,Melissa Rycroft,0.250558099206784,2505580.99206784,0.0001867962000458848,percent,27.5,,False
8,11,Gilles Marini,0.33912003612788544,3391200.3612788543,0.0024624702018751395,percent,29.0,,False
8,11,Shawn Johnson,0.3337111325886892,3337111.3258868917,0.002928152001252403,percent,30.0,,False
8,11,Melissa Rycroft,0.32716883128342544,3271688.3128342545,0.0004656817993772633,percent,28.5,,False
9,1,Ashley Hamiliton,0.046797967676719905,467979.67676719907,0.0,percent,18.9999,1.0,False
9,1,Debi Mazar,0.05418740566465287,541874.0566465287,0.0,percent,22.0,3.0,False
9,1,Melissa Joan Hart,0.05911353345234857,591135.3345234857,6.938893903907228e-18,percent,24.0,6.0,False
9,1,Mark Dacascos,0.0714283603088091,714283.603088091,0.0,percent,28.9998,7.0,False
9,1,Chuck Liddell,0.05418740566465287,541874.0566465287,0.0,percent,22.0,4.0,False
9,1,Natalie Coughlin,0.06650223252111338,665022.3252111338,0.0,percent,26.9998,5.0,False
9,1,Louie Vito,0.06650223252111338,665022.3252111338,0.0,percent,26.9998,6.0,False
9,1,Michael Irvin,0.046798213983109294,467982.1398310929,0.0,percent,19.0,7.0,False
9,1,Joanna Krupa,0.08374392608443776,837439.2608443776,0.0,percent,33.9999,9.0,False
9,1,Kathy Ireland,0.049261031570567756,492610.31570567755,0.0,percent,19.9999,2.0,False
9,1,Tom DeLay,0.049261031570567756,492610.31570567755,0.0,percent,19.9999,,True
9,1,Macy Gray,0.046797967676719905,467979.67676719907,0.0,percent,18.9999,1.0,False
9,1,Aaron Carter,0.07881779829674204,788177.9829674204,0.0,percent,31.999899999999997,8.0,False
9,1,Mya,0.07635473440289418,763547.3440289418,0.0,percent,30.999899999999997,,False
9,1,Donny Osmond,0.07389167050904633,738916.7050904633,0.0,percent,29.999899999999997,,False
9,1,Kelly Osbourne,0.07635448809650482,763544.8809650482,0.0,percent,30.9998,,False
9,2,Debi Mazar,0.06366474789546869,636647.4789546869,0.002486545267491061,percent,21.0,3.0,False
9,2,Melissa Joan Hart,0.0650203763900162,650203.7639001621,0.00012635615590269616,percent,19.0,6.0,False
9,2,Mark Dacascos,0.07634559324141668,763455.9324141669,0.0015747907269015142,percent,21.0,7.0,False
9,2,Chuck Liddell,0.06139717420015662,613971.7420015662,0.0010340587148010543,percent,19.0,4.0,False
9,2,Natalie Coughlin,0.0727223910515571,727223.910515571,0.0004143758604309416,percent,21.0,5.0,False
9,2,Louie Vito,0.0704548173538197,704548.173538197,0.0018668624147003376,percent,19.0,6.0,False
9,2,Michael Irvin,0.057096157763023285,570961.5776302329,0.0034999049794810218,percent,20.0,7.0,False
9,2,Joanna Krupa,0.08426999302647722,842699.9302647723,0.0052021291923271,percent,20.0,9.0,False
9,2,Kathy Ireland,0.05664000400214806,566400.0400214806,0.001466556778482856,percent,18.0,2.0,False
9,2,Tom DeLay,0.05664000400214806,566400.0400214806,0.0014665567784828597,percent,18.0,,True
9,2,Aaron Carter,0.0885832987750605,885832.9877506051,0.0010419886073215624,percent,27.0,8.0,False
9,2,Mya,0.0867716976777054,867716.976777054,0.0016221960422811244,percent,27.0,,False
9,2,Donny Osmond,0.08269252288746355,826925.2288746355,0.000749916925385711,percent,25.0,,False
9,2,Kelly Osbourne,0.07770122173353888,777012.2173353889,0.004183207679147426,percent,19.0,,False
9,3,Debi Mazar,0.055139934594946746,551399.3459494675,0.0006938572086182884,percent,17.0,3.0,False
9,3,Melissa Joan Hart,0.070497300884485,704973.00884485,0.0010067298458104675,percent,19.0,6.0,False
9,3,Mark Dacascos,0.07720877184078723,772087.7184078722,0.0023811656876431553,percent,18.0,7.0,False
9,3,Chuck Liddell,0.06535282706283868,653528.2706283868,0.00017236232852353882,percent,17.0,4.0,False
9,3,Natalie Coughlin,0.08498419462561797,849841.9462561797,0.00505299257693723,percent,26.0,5.0,False
9,3,Louie Vito,0.07562977641334101,756297.7641334101,0.0006046578976532566,percent,20.0,6.0,False
9,3,Michael Irvin,0.06676784157169094,667678.4157169093,0.0006938572086182859,percent,14.0,7.0,False
9,3,Joanna Krupa,0.08926884446937651,892688.4446937651,3.8897486043506336e-05,percent,23.0,9.0,False
9,3,Tom DeLay,0.06289187257944291,628918.7257944291,0.0006938572086182935,percent,15.0,,True
9,3,Aaron Carter,0.08973305153213246,897330.5153213246,0.0026679977213859406,percent,21.0,8.0,False
9,3,Mya,0.09620474224144308,962047.4224144309,0.002702786552874377,percent,27.0,,False
9,3,Donny Osmond,0.08557007673910597,855700.7673910597,0.0013358793059176106,percent,21.0,,False
9,3,Kelly Osbourne,0.08075076544479139,807507.6544479139,0.0010340173749537169,percent,20.0,,False
9,4,Melissa Joan Hart,0.09185450239815302,918545.0239815301,0.0076352623211635075,percent,28.0,6.0,False
9,4,Mark Dacascos,0.08866391457010346,886639.1457010346,0.0007188245068501261,percent,22.0,7.0,False
9,4,Chuck Liddell,0.07059534369440301,705953.4369440301,0.001639617338015612,percent,17.0,4.0,False
9,4,Natalie Coughlin,0.09729607536859959,972960.7536859959,0.000601100889412108,percent,24.0,5.0,False
9,4,Louie Vito,0.0792064618457928,792064.6184579281,0.0038159982301131435,percent,16.0,6.0,False
9,4,Michael Irvin,0.07472757509936172,747275.7509936172,0.0016396173380156093,percent,16.0,7.0,False
9,4,Joanna Krupa,0.10328951815962814,1032895.1815962814,0.0013281995964962313,percent,26.0,9.0,False
9,4,Aaron Carter,0.0926219235683057,926219.235683057,0.005840353265356442,percent,18.0,8.0,False
9,4,Mya,0.11128707176200948,1112870.7176200948,0.0014136543009174048,percent,28.0,,False
9,4,Donny Osmond,0.09773895083694487,977389.5083694487,0.0004593081048431441,percent,24.0,,False
9,4,Kelly Osbourne,0.092718662696698,927186.6269669799,0.0007436318438181492,percent,23.0,,False
9,5,Melissa Joan Hart,0.09756814049770512,975681.4049770512,0.0008082218047507689,percent,23.0,6.0,False
9,5,Mark Dacascos,0.09941174710781321,994117.4710781322,0.0025672626717688804,percent,26.0,7.0,False
9,5,Natalie Coughlin,0.08853602696890554,885360.2696890554,0.0004473643963329102,percent,22.0,5.0,False
9,5,Louie Vito,0.08853602696890556,885360.2696890556,0.0005617005931786008,percent,22.0,6.0,False
9,5,Michael Irvin,0.0926682583738642,926682.583738642,0.00044736439633290173,percent,21.0,7.0,False
9,5,Joanna Krupa,0.10714794569135351,1071479.456913535,0.002550669289094974,percent,24.0,9.0,False
9,5,Aaron Carter,0.09949602605210106,994960.2605210106,0.00010314518170839214,percent,24.0,8.0,False
9,5,Mya,0.11701686280173218,1170168.6280173217,0.0017421407440110853,percent,27.0,,False
9,5,Donny Osmond,0.11005354798266458,1100535.4798266457,0.003128578514669014,percent,29.0,,False
9,5,Kelly Osbourne,0.09956541755495509,995654.1755495508,0.00012534059969903288,percent,24.0,,False
9,6,Melissa Joan Hart,0.09531447730267684,953144.7730267684,0.002657590189200799,percent,23.9999,6.0,False
9,6,Mark Dacascos,0.11374121714196228,1137412.1714196228,0.002990529893810004,percent,32.0,7.0,False
9,6,Louie Vito,0.09531409268596086,953140.9268596086,0.0025070080357663636,percent,24.0,6.0,False
9,6,Michael Irvin,0.10300719623901161,1030071.9623901161,0.0026575901892008013,percent,21.9998,7.0,False
9,6,Joanna Krupa,0.12452937404782727,1245293.7404782728,0.0044627515419078355,percent,35.9999,9.0,False
9,6,Aaron Carter,0.11508554196103377,1150855.4196103376,0.0037916683091228824,percent,32.9998,8.0,False
9,6,Mya,0.12789644293518146,1278964.4293518146,0.0003116457994136715,percent,33.0,,False
9,6,Donny Osmond,0.12023905489374155,1202390.5489374155,0.00032296291984743476,percent,30.999899999999997,,False
9,6,Kelly Osbourne,0.10487260279260435,1048726.0279260436,0.002792913328043376,percent,24.9998,,False
9,7,Mark Dacascos,0.1345225801580859,1345225.801580859,0.003846823405426212,percent,21.5,7.0,False
9,7,Michael Irvin,0.12947980444657123,1294798.0444657123,0.0014161564026507003,percent,23.5,7.0,False
9,7,Joanna Krupa,0.15480462871533865,1548046.2871533865,0.0006052642767362134,percent,27.5,9.0,False
9,7,Aaron Carter,0.1451265557799996,1451265.557799996,0.0018795075265589326,percent,26.5,8.0,False
9,7,Mya,0.15188002532446093,1518800.2532446093,0.0039311615393349845,percent,24.5,,False
9,7,Donny Osmond,0.14842175666346238,1484217.5666346238,8.759746621367904e-05,percent,26.0,,False
9,7,Kelly Osbourne,0.13576464891208145,1357646.4891208145,0.003964654205029052,percent,26.0,,False
9,8,Joanna Krupa,0.20637980009598245,2063798.0009598245,0.0025312817079663832,percent,26.0,9.0,False
9,8,Aaron Carter,0.19337339234482412,1933733.923448241,0.0006134702881912854,percent,25.0,8.0,False
9,8,Mya,0.21263654409741048,2126365.4409741047,0.0040192737343035636,percent,29.5,,False
9,8,Donny Osmond,0.1980536650100886,1980536.650100886,0.0023095645075866707,percent,25.0,,False
9,8,Kelly Osbourne,0.18955659845169437,1895565.9845169438,0.0013454768001900754,percent,25.5,,False
9,9,Joanna Krupa,0.23412699505573067,2341269.950557307,0.0006125802574542831,percent,27.0,9.0,False
9,9,Mya,0.26636640740197004,2663664.0740197003,0.00176360023679783,percent,28.9999,,False
9,9,Donny Osmond,0.2560026952534501,2560026.952534501,0.000612580257454273,percent,24.666600000000003,,False
9,9,Kelly Osbourne,0.24350390228884933,2435039.0228884933,0.0005410184180526744,percent,25.9998,,False
9,10,Mya,0.3462640211303879,3462640.211303879,0.0009799750900919553,percent,28.333199999999998,,False
9,10,Donny Osmond,0.33993429106668605,3399342.9106668606,0.0036316598126170277,percent,28.9998,,False
9,10,Kelly Osbourne,0.3138016878029261,3138016.8780292613,0.002651684722525072,percent,25.2222,,False
10,1,Aiden Turner,0.07177033492822966,717703.3492822966,0.0,percent,15.0,4.0,False
10,1,Shannen Doherty,0.0861244019138756,861244.0191387561,0.0,percent,18.0,2.0,False
10,1,Niecy Nash,0.0861244019138756,861244.0191387561,0.0,percent,18.0,8.0,False
10,1,Buzz Aldrin,0.06698564593301436,669856.4593301435,0.0,percent,14.0,3.0,False
10,1,Chad Ochocinco,0.0861244019138756,861244.0191387561,0.0,percent,18.0,9.0,False
10,1,Evan Lysacek,0.11004784688995216,1100478.4688995215,1.3877787807814457e-17,percent,23.0,,False
10,1,Pamela Anderson,0.10047846889952153,1004784.6889952152,0.0,percent,21.0,7.0,False
10,1,Nicole Scherzinger,0.11961722488038277,1196172.2488038277,0.0,percent,25.0,,False
10,1,Erin Andrews,0.10047846889952153,1004784.6889952152,0.0,percent,21.0,,False
10,1,Kate Gosselin,0.07655502392344497,765550.2392344497,0.0,percent,16.0,5.0,False
10,1,Jake Pavelka,0.09569377990430622,956937.7990430621,0.0,percent,20.0,6.0,False
10,2,Aiden Turner,0.07663476873992961,766347.6873992961,0.003114757407430857,percent,19.0,4.0,False
10,2,Shannen Doherty,0.05507708664861873,550770.8664861873,0.0011403756514650706,percent,20.0,2.0,False
10,2,Niecy Nash,0.0892344497635747,892344.497635747,0.0019914022898370213,percent,21.0,8.0,False
10,2,Buzz Aldrin,0.09144072301225509,914407.2301225509,0.0011403756514650615,percent,12.0,3.0,False
10,2,Chad Ochocinco,0.08165869219994196,816586.9219994196,0.00285944941988069,percent,16.0,9.0,False
10,2,Evan Lysacek,0.10972886762291062,1097288.6762291063,0.00020424636097770126,percent,24.0,,False
10,2,Pamela Anderson,0.10031897926270529,1003189.7926270529,0.00010212321034065592,percent,22.0,7.0,False
10,2,Nicole Scherzinger,0.12216905901445246,1221690.5901445246,0.0016339710802712698,percent,28.0,,False
10,2,Erin Andrews,0.10183413078721977,1018341.3078721977,0.0008680471304606561,percent,23.0,,False
10,2,Kate Gosselin,0.07780435937589147,778043.5937589147,0.0011403756514650708,percent,15.0,5.0,False
10,2,Jake Pavelka,0.09409888357250032,940988.8357250032,0.0010212319624055561,percent,20.0,6.0,False
10,3,Aiden Turner,0.08690846188893912,869084.6188893912,0.003718387242105777,percent,20.0,4.0,False
10,3,Niecy Nash,0.09743988701263895,974398.8701263894,0.001923719884059336,percent,21.0,8.0,False
10,3,Buzz Aldrin,0.08586017878056743,858601.7878056742,0.006986336895874648,percent,13.0,3.0,False
10,3,Chad Ochocinco,0.09045296510899657,904529.6510899657,0.0025835353717457723,percent,20.0,9.0,False
10,3,Evan Lysacek,0.12010939023868879,1201093.902386888,0.0025515902160711747,percent,26.0,,False
10,3,Pamela Anderson,0.10526029884514806,1052602.9884514806,0.0005801596262331996,percent,21.0,7.0,False
10,3,Nicole Scherzinger,0.12396014695080956,1239601.4695080956,0.0034129264232233567,percent,23.0,,False
10,3,Erin Andrews,0.10961334825889035,1096133.4825889035,0.0011805216166090608,percent,23.0,,False
10,3,Kate Gosselin,0.07952345661101275,795234.5661101275,0.0018032264521566804,percent,15.0,5.0,False
10,3,Jake Pavelka,0.10087186630430846,1008718.6630430846,0.0008248950642290463,percent,21.0,6.0,False
10,4,Aiden Turner,0.08854057293187258,885405.7293187258,0.0007325277925192769,percent,16.5,4.0,False
10,4,Niecy Nash,0.1034060887426731,1034060.887426731,0.002040469789610732,percent,18.0,8.0,False
10,4,Chad Ochocinco,0.1054989809676574,1054989.809676574,0.004195374493849321,percent,22.0,9.0,False
10,4,Evan Lysacek,0.13431448282553368,1343144.8282553367,0.0018727092552978768,percent,26.0,,False
10,4,Pamela Anderson,0.11899298192674557,1189929.8192674557,0.0024634231711864614,percent,23.5,7.0,False
10,4,Nicole Scherzinger,0.1353256466313416,1353256.4663134161,0.00017767330956543128,percent,25.0,,False
10,4,Erin Andrews,0.11497930593740326,1149793.0593740325,0.003157247429197248,percent,19.5,,False
10,4,Kate Gosselin,0.09123599072162998,912359.9072162998,0.0007325277925192756,percent,16.0,5.0,False
10,4,Jake Pavelka,0.10770594931514287,1077059.4931514286,0.0016910608069217058,percent,19.0,6.0,False
10,5,Niecy Nash,0.11031615793050763,1103161.5793050763,0.0020073522849424065,percent,18.0,8.0,False
10,5,Chad Ochocinco,0.11184695726566643,1118469.5726566643,0.002497447201502582,percent,18.0,9.0,False
10,5,Evan Lysacek,0.1502644537948426,1502644.537948426,0.0018584781134620013,percent,27.0,,False
10,5,Pamela Anderson,0.12749719008594576,1274971.9008594577,0.0019561246319339852,percent,21.0,7.0,False
10,5,Nicole Scherzinger,0.15485761155268413,1548576.1155268413,0.004089178008337623,percent,29.0,,False
10,5,Erin Andrews,0.1264882585866607,1264882.585866607,0.00021750499650521717,percent,22.0,,False
10,5,Kate Gosselin,0.09563426438249505,956342.6438249504,0.002858694687723241,percent,15.0,5.0,False
10,5,Jake Pavelka,0.12309510640119764,1230951.0640119764,0.0031544576877973666,percent,23.0,6.0,False
10,6,Niecy Nash,0.12430891962121604,1243089.1962121604,0.0005856330916976249,percent,25.9998,8.0,False
10,6,Chad Ochocinco,0.13189149425107993,1318914.9425107993,0.0052614091923993064,percent,30.999899999999997,9.0,False
10,6,Evan Lysacek,0.15383194642709877,1538319.4642709878,0.00789022054452596,percent,27.0,,False
10,6,Pamela Anderson,0.14183318854673327,1418331.8854673328,0.0005465082438088623,percent,29.9998,7.0,False
10,6,Nicole Scherzinger,0.1715718968514196,1715718.968514196,0.0002167474697300424,percent,35.9999,,False
10,6,Erin Andrews,0.14746940813119522,1474694.081311952,0.004869755620170547,percent,34.0,,False
10,6,Jake Pavelka,0.12909314617125717,1290931.4617125716,0.0027267808384267246,percent,24.999899999999997,6.0,False
10,7,Niecy Nash,0.1586699795312805,1586699.795312805,0.001701504641802152,percent,24.5,8.0,False
10,7,Chad Ochocinco,0.15669523206202635,1566952.3206202635,0.0033623762784013135,percent,26.0,9.0,False
10,7,Evan Lysacek,0.1756339552796441,1756339.552796441,0.0006401699417307862,percent,27.0,,False
10,7,Pamela Anderson,0.15223911136407792,1522391.1136407792,0.001701504641802162,percent,25.5,7.0,False
10,7,Nicole Scherzinger,0.18921363209716613,1892136.3209716612,0.004985701902450567,percent,27.0,,False
10,7,Erin Andrews,0.16754808966580512,1675480.896658051,0.0011395137178242505,percent,25.5,,False
10,8,Niecy Nash,0.18142922451362287,1814292.2451362286,0.0036717916207979835,percent,21.5,8.0,False
10,8,Chad Ochocinco,0.18251135832566032,1825113.5832566032,0.0014873643371040451,percent,22.5,9.0,False
10,8,Evan Lysacek,0.20794467555691154,2079446.7555691155,0.0004935177434367556,percent,26.5,,False
10,8,Nicole Scherzinger,0.22652867157882178,2265286.7157882177,0.002136373411376023,percent,29.5,,False
10,8,Erin Andrews,0.20158607002498355,2015860.7002498354,0.002529264803089198,percent,26.5,,False
10,9,Chad Ochocinco,0.22533846043047917,2253384.604304792,0.0015207532582792744,percent,26.0,9.0,False
10,9,Evan Lysacek,0.2563765407928583,2563765.407928583,0.0015000618710968086,percent,29.5,,False
10,9,Nicole Scherzinger,0.27151186085593365,2715118.6085593365,0.003345604865648219,percent,29.5,,False
10,9,Erin Andrews,0.2467731379207289,2467731.3792072893,0.00032478973627208727,percent,28.0,,False
10,10,Evan Lysacek,0.3290581058525572,3290581.0585255716,0.0012133079706406087,percent,26.888699999999996,,False
10,10,Nicole Scherzinger,0.3497004029553642,3497004.029553642,0.0005061986843925784,percent,28.7777,,False
10,10,Erin Andrews,0.3212414911920786,3212414.9119207864,0.0017195066550332037,percent,26.9998,,False
11,1,David Hasselhoff,0.06607929515418502,660792.9515418502,0.0,percent,15.0,1.0,False
11,1,Florence Henderson,0.07929515418502203,792951.5418502203,0.0,percent,18.0,5.0,False
11,1,Kyle Massey,0.1013215859030837,1013215.859030837,1.3877787807814457e-17,percent,23.0,,False
11,1,Jennifer Grey,0.10572687224669604,1057268.7224669603,0.0,percent,24.0,,False
11,1,Rick Fox,0.09691629955947137,969162.9955947137,0.0,percent,22.0,7.0,False
11,1,Kurt Warner,0.08370044052863436,837004.4052863437,0.0,percent,19.0,8.0,False
11,1,Margaret Cho,0.06607929515418502,660792.9515418502,0.0,percent,15.0,3.0,False
11,1,Michael Bolton,0.07048458149779736,704845.8149779736,0.0,percent,16.0,2.0,False
11,1,Brandy,0.1013215859030837,1013215.859030837,1.3877787807814457e-17,percent,23.0,9.0,False
11,1,The Situation,0.06607929515418502,660792.9515418502,0.0,percent,15.0,4.0,False
11,1,Audrina Patridge,0.08370044052863436,837004.4052863437,0.0,percent,19.0,6.0,False
11,1,Bristol Palin,0.07929515418502203,792951.5418502203,0.0,percent,18.0,,False
11,2,Florence Henderson,0.08526139047715704,852613.9047715705,0.00022777840283736385,percent,19.0,5.0,False
11,2,Kyle Massey,0.10550954779455832,1055095.4779455832,0.0019087830153603868,percent,22.0,,False
11,2,Jennifer Grey,0.11167079313670615,1116707.9313670616,0.0009840027001653633,percent,24.0,,False
11,2,Rick Fox,0.10085659808210905,1008565.9808210905,0.0018677829032215853,percent,21.0,7.0,False
11,2,Kurt Warner,0.09142263581930483,914226.3581930484,0.0011525587180276583,percent,21.0,8.0,False
11,2,Margaret Cho,0.07431913258707962,743191.3258707962,0.002282339596677017,percent,18.0,3.0,False
11,2,Michael Bolton,0.06841401292074305,684140.1292074305,0.004519123512243465,percent,12.0,2.0,False
11,2,Brandy,0.10400125216971044,1040012.5216971044,0.0028745634435227846,percent,21.0,9.0,False
11,2,The Situation,0.07431913258707962,743191.3258707962,0.0022823395962224915,percent,18.0,4.0,False
11,2,Audrina Patridge,0.09443922706900063,944392.2706900062,0.0030841195740210245,percent,23.0,6.0,False
11,2,Bristol Palin,0.08978627735655133,897862.7735655133,0.0031251196867279865,percent,22.0,,False
11,3,Florence Henderson,0.091181135776847,911811.35776847,0.00021879418517759393,percent,20.0,5.0,False
11,3,Kyle Massey,0.11019611989917415,1101961.1989917415,0.0019605475446747823,percent,23.0,,False
11,3,Jennifer Grey,0.11611355966375098,1161135.5966375098,0.0024063820021371233,percent,24.0,,False
11,3,Rick Fox,0.10837464616517051,1083746.461651705,7.127922772369321e-05,percent,24.0,7.0,False
11,3,Kurt Warner,0.10011516679236465,1001151.6679236465,0.001266932213619512,percent,23.0,8.0,False
11,3,Margaret Cho,0.0803339859984211,803339.859984211,0.0003566469135211965,percent,18.0,3.0,False
11,3,Brandy,0.11062504074700932,1106250.4074700933,0.0006491985771771733,percent,24.0,9.0,False
11,3,The Situation,0.08335057725057458,833505.7725057459,0.002288207768895259,percent,20.0,4.0,False
11,3,Audrina Patridge,0.10679880322344007,1067988.0322344007,0.0034731364185626923,percent,26.0,6.0,False
11,3,Bristol Palin,0.09291096448324777,929109.6448324778,0.002221280233155706,percent,19.0,,False
11,4,Florence Henderson,0.09868573635257656,986857.3635257656,0.0002946632054403814,percent,17.5,5.0,False
11,4,Kyle Massey,0.11712520781114613,1171252.0781114614,0.001726719063799848,percent,20.0,,False
11,4,Jennifer Grey,0.13631234401290654,1363123.4401290654,0.0064390576081567955,percent,28.0,,False
11,4,Rick Fox,0.11487372127283095,1148737.2127283094,0.001900182755352954,percent,19.5,7.0,False
11,4,Kurt Warner,0.10423092424835233,1042309.2424835233,0.0029642806510635404,percent,17.0,8.0,False
11,4,Brandy,0.12488492246265416,1248849.2246265416,0.0029432888455977247,percent,24.0,9.0,False
11,4,The Situation,0.08649166701807552,864916.6701807552,0.002650693820881616,percent,14.0,4.0,False
11,4,Audrina Patridge,0.12024908227543062,1202490.8227543063,0.0026388996899937896,percent,23.0,6.0,False
11,4,Bristol Palin,0.0971463945460272,971463.945460272,0.002484706647209978,percent,16.0,,False
11,5,Florence Henderson,0.0989304163562418,989304.163562418,9.382004782998192e-06,percent,21.0,5.0,False
11,5,Kyle Massey,0.12210651129729307,1221065.1129729308,0.003909422438968497,percent,20.0,,False
11,5,Jennifer Grey,0.14526654640365952,1452665.464036595,0.0025293634458181417,percent,25.0,,False
11,5,Rick Fox,0.12778941262960591,1277894.1262960592,0.001305248256699174,percent,24.0,7.0,False
11,5,Kurt Warner,0.12002243583777236,1200224.3583777237,0.00379079142247683,percent,24.0,8.0,False
11,5,Brandy,0.14058996434593543,1405899.6434593543,0.0024838494106737305,percent,27.0,9.0,False
11,5,Audrina Patridge,0.12988078028973368,1298807.802897337,0.0011223391954971013,percent,23.0,6.0,False
11,5,Bristol Palin,0.11541393283975829,1154139.328397583,9.382004782990389e-06,percent,18.0,,False
