season,week,celebrity_name,fan_vote_share,fan_vote_mean,fan_vote_std,cv,ci_low,ci_high,ci_width,judge_total,regime,eliminated_this_week
9,5,Mark Dacascos,0.09935159852142864,0.09912522169107546,0.0007754453221583929,0.007822886132603813,0.09789682593567554,0.10037441672986366,0.0024775907941881198,26.0,percent,False
9,5,Natalie Coughlin,0.08852788258524152,0.08929785112253222,0.0024222306861870157,0.02712529647396882,0.08599820196716268,0.09306628519543057,0.0070680832282678935,22.0,percent,True
9,5,Louie Vito,0.08852788258524151,0.0888602500955367,0.0016644533762549783,0.018731135400423333,0.08699905457098722,0.09148833035324967,0.00448927578226245,22.0,percent,False
9,5,Michael Irvin,0.09266011399020022,0.09165073246090463,0.0016392516208184108,0.01788585401123406,0.08929260492992533,0.09436398304242691,0.005071378112501579,21.0,percent,False
9,5,Joanna Krupa,0.10737658245825081,0.1074282460864594,0.0009020860213096685,0.008397102756230982,0.10576893365127615,0.10863012120873686,0.0028611875574607037,24.0,percent,False
9,5,Aaron Carter,0.09953214310104302,0.1000052597343769,0.0013386841550444767,0.013386137475170246,0.09836570095263818,0.10154980654998336,0.00318410559734518,24.0,percent,False
9,5,Mya,0.11704845905042953,0.11697794013698856,0.0009943418677214133,0.008500251129033186,0.11527284650048585,0.1184512924964183,0.0031784459959324496,27.0,percent,False
9,5,Donny Osmond,0.11003628181668006,0.10968672252817738,0.000892349652881568,0.008135439115270609,0.10839418088983735,0.11104380055158852,0.0026496196617511736,29.0,percent,False
9,5,Kelly Osbourne,0.09956284313128483,0.10000137695644121,0.0009405549004434354,0.009405419495904782,0.09868780272499564,0.10145502508151581,0.0027672223565201742,24.0,percent,False
9,6,Melissa Joan Hart,0.09323972134015798,0.09330256810890332,0.0017117258776839649,0.018345967451678588,0.09093245993265331,0.09676449012407791,0.0058320301914246,23.9999,percent,True
9,6,Mark Dacascos,0.11469872601588679,0.11398471809988604,0.0009693099642385077,0.00850385894176701,0.1120850718300477,0.11549228540234734,0.0034072135722996305,32.0,percent,False
9,6,Louie Vito,0.09323933672344203,0.09425879944323354,0.0015160270741721804,0.01608366627972164,0.09178200918830506,0.09689786258515681,0.0051158533968517494,24.0,percent,True
9,6,Michael Irvin,0.10093244027649279,0.10099196776554598,0.0019314193251324266,0.019124484529465146,0.0976247060077133,0.10378464097614085,0.006159934968427552,21.9998,percent,False
9,6,Joanna Krupa,0.12570211165614092,0.12549942005957726,0.001339569410403094,0.010673909168402307,0.12401184890105357,0.12831682246968965,0.004304973568636072,35.9999,percent,False
9,6,Aaron Carter,0.1161201216546943,0.11607466310473251,0.0011049910947736564,0.009519657996135114,0.11442809710167624,0.11784017703637029,0.003412079934694043,32.9998,percent,False
9,6,Mya,0.12892801558757389,0.1286188595691044,0.0009624600883295899,0.007483040135435806,0.1269852108172471,0.12979407301251553,0.0028088621952684356,33.0,percent,False
9,6,Donny Osmond,0.12125261079934742,0.12079763593748219,0.0008323403858550108,0.006890369827152757,0.11931896189420324,0.1221663928172694,0.002847430923066163,30.999899999999997,percent,False
9,6,Kelly Osbourne,0.10588691594626393,0.1064713679115348,0.0011187314697394144,0.010507345699446153,0.10507725723394494,0.10822339217449774,0.003146134940552797,24.9998,percent,False
9,7,Mark Dacascos,0.13677041637720264,0.13836316726877787,0.005989491954004123,0.04328819636203624,0.13435626756090627,0.15208977010895247,0.017733502548046204,21.5,percent,True
9,7,Michael Irvin,0.12537424088080826,0.12733177370089918,0.005034980251796819,0.039542214055887794,0.12308519039612943,0.13859484151218543,0.015509651116055997,23.5,percent,True
9,7,Joanna Krupa,0.1552941468605619,0.1546402261361434,0.0027646192930377987,0.017877749936836364,0.1484796343597888,0.15759681628076228,0.009117181920973466,27.5,percent,False
9,7,Aaron Carter,0.14535138904132713,0.14447202757353766,0.002047353661645904,0.014171280738783714,0.13999286982279233,0.14664393326899064,0.006651063446198313,26.5,percent,False
9,7,Mya,0.15223817175152335,0.15213707988824515,0.0027506151721920316,0.01807984729437782,0.14614468618273838,0.15513075349504968,0.008986067312311302,24.5,percent,False
9,7,Donny Osmond,0.14886601646534883,0.1471616834490206,0.0021497494165289527,0.014608078449127442,0.1422887758421632,0.14899161589419507,0.0067028400520318665,26.0,percent,False
9,7,Kelly Osbourne,0.1361056186232279,0.13589404198337612,0.0018823819917051794,0.0138518360645675,0.13210801918160936,0.13820897241940472,0.006100953237795359,26.0,percent,False
9,8,Joanna Krupa,0.2064690457553007,0.2061774346152267,0.0016001582498885692,0.007761073625126936,0.20474351460585782,0.20966242721430164,0.004918912608443821,26.0,percent,False
9,8,Aaron Carter,0.19330870371641354,0.1928132548303684,0.0020904520028313723,0.010841848008169834,0.18894645954586883,0.19544279800830797,0.006496338462439133,25.0,percent,True
9,8,Mya,0.21261376516704675,0.21294422347052294,0.0013237823648090477,0.006216568560697745,0.21127174078985006,0.21555411376836864,0.004282372978518578,29.5,percent,False
9,8,Donny Osmond,0.19811657553795525,0.19829070108621746,0.001128997273367331,0.0056936470907752714,0.196526245923637,0.20042044341076884,0.0038941974871318508,25.0,percent,False
9,8,Kelly Osbourne,0.18949190982328382,0.18977438599766444,0.0014101430171269173,0.007430628794890539,0.18721847759610466,0.191462200941713,0.004243723345608352,25.5,percent,False
9,9,Joanna Krupa,0.23413796762025738,0.235001212618762,0.0025825362139824163,0.01098945909769417,0.23080493787183606,0.2395219170691165,0.008716979197280428,27.0,percent,True
9,9,Mya,0.26633348970839005,0.2658774064892627,0.001605049399698113,0.0060368025282469115,0.2636383578846179,0.2688439638512854,0.00520560596666747,28.9999,percent,False
9,9,Donny Osmond,0.25601366781797674,0.2557287127899372,0.004694833050092728,0.018358646547246327,0.24806108293126727,0.26312484837987765,0.015063765448610378,24.666600000000003,percent,False
9,9,Kelly Osbourne,0.24351487485337597,0.2433926681020381,0.0035749096050360866,0.014687827833570435,0.2386771435437348,0.2481215103219808,0.009444366778246005,25.9998,percent,False
9,10,Mya,0.34623868889457016,0.34637077100843666,0.0018930128166133899,0.005465278756351185,0.3431463755451252,0.34935193495125066,0.006205559406125438,28.333199999999998,percent,False
9,10,Donny Osmond,0.3399470351223728,0.3404043533312563,0.0034407689991315035,0.010107887767766595,0.33449682434033656,0.34593492682796984,0.011438102487633273,28.9998,percent,False
9,10,Kelly Osbourne,0.31381427598305717,0.31322487566030704,0.0038652928972732013,0.012340312655962608,0.30865972631042526,0.31983840660284857,0.011178680292423304,25.2222,percent,False
10,1,Aiden Turner,0.07177033492822966,0.07375222992753264,0.0017284398415525072,0.02343576381691557,0.07032445021144505,0.07582957886663315,0.005505128655188096,15.0,percent,False
10,1,Shannen Doherty,0.0861244019138756,0.08610485999840731,0.0023830014612726763,0.027675574425378022,0.08310195236141696,0.09077569701974605,0.007673744658329096,18.0,percent,False
10,1,Niecy Nash,0.0861244019138756,0.08493498392400792,0.002771147913937826,0.03262669616111538,0.0805162224823305,0.0886958357841899,0.0081796133018594,18.0,percent,False
10,1,Buzz Aldrin,0.06698564593301436,0.06641789801498342,0.0016360082532851515,0.024632038986179286,0.06444463832181799,0.06970948627196952,0.00526484795015153,14.0,percent,False
10,1,Chad Ochocinco,0.0861244019138756,0.08572704870533461,0.002028743888954777,0.02366515492593334,0.08239853476128944,0.0883174825971,0.0059189478358105535,18.0,percent,False
10,1,Evan Lysacek,0.11004784688995216,0.11086307680841043,0.0026307048889521933,0.02372931515781835,0.10676028278680569,0.11395364633287106,0.007193363546065368,23.0,percent,False
10,1,Pamela Anderson,0.10047846889952153,0.10104043631618213,0.0030063379294518982,0.029753809851377475,0.09557917218165059,0.10600734085614243,0.010428168674491839,21.0,percent,False
10,1,Nicole Scherzinger,0.11961722488038277,0.11943428067884543,0.002089702789044201,0.017496674967745134,0.11586163400752707,0.1225718778818887,0.006710243874361629,25.0,percent,False
10,1,Erin Andrews,0.10047846889952153,0.09998204598040408,0.0024037644198368186,0.024041960696702915,0.09620507464529905,0.103620602213734,0.007415527568434943,21.0,percent,False
10,1,Kate Gosselin,0.07655502392344497,0.07638907703777657,0.002719816224977237,0.03560477924916163,0.0737318987950418,0.08229297330938207,0.008561074514340267,16.0,percent,False
10,1,Jake Pavelka,0.09569377990430622,0.09535406260811546,0.0022686507779075184,0.02379186283054537,0.0914310334707122,0.09786888480193123,0.006437851331219033,20.0,percent,False
10,2,Aiden Turner,0.07663752190022752,0.07783386881440087,0.0011054415759029833,0.014202577781903267,0.07585687204974124,0.07926321253959195,0.0034063404898507094,19.0,percent,False
10,2,Shannen Doherty,0.05507449723436442,0.05480268005567553,0.0020660909930299027,0.03770054659609538,0.05250947175797102,0.058758804818755825,0.0062493330607848036,20.0,percent,True
10,2,Niecy Nash,0.08923834267418662,0.0885243943327509,0.001823999220505619,0.020604481219599867,0.08484506319809776,0.09056083834153564,0.005715775143437879,21.0,percent,False
10,2,Buzz Aldrin,0.09143813359800075,0.09197205568279086,0.0018196123337044367,0.01978440429754262,0.08963541887822322,0.09555246109728067,0.00591704221905745,12.0,percent,False
10,2,Chad Ochocinco,0.08166261901633567,0.08156473119717332,0.0015369543605121196,0.018843369406768593,0.07873246461657252,0.08365122679541291,0.004918762178840394,16.0,percent,False
10,2,Evan Lysacek,0.10972900521086722,0.11028713245745403,0.0015761016280693909,0.01429089317085482,0.10792652120621729,0.11221391417200406,0.004287392965786771,24.0,percent,False
10,2,Pamela Anderson,0.10031897524747685,0.100355573269827,0.002079826361243693,0.0207245725720847,0.09618736544744054,0.10327499692694903,0.0070876314795084855,22.0,percent,False
10,2,Nicole Scherzinger,0.12216619959741142,0.12212975828526278,0.001464127824633319,0.011988297080008167,0.11948233795995107,0.12390095182271946,0.004418613862768386,28.0,percent,False
10,2,Erin Andrews,0.10183255750049457,0.10129230978133921,0.0016184945109597977,0.01597845398583228,0.09896093063593475,0.10397854675762433,0.005017616121689578,23.0,percent,False
10,2,Kate Gosselin,0.07780176996163715,0.07689867234897836,0.0017546432683103648,0.022817601588067938,0.07411163449498043,0.07958939748340954,0.0054777629884291135,15.0,percent,False
10,2,Jake Pavelka,0.09410037805899794,0.09433882377434713,0.0019988846578625516,0.021188356796177202,0.09085079666406293,0.0963987876891882,0.005547991025125279,20.0,percent,False
10,3,Aiden Turner,0.08691041335769491,0.08806767625301014,0.0019915827344980453,0.02261423054670383,0.08503389014110846,0.09121114019778305,0.006177250056674591,20.0,percent,False
10,3,Niecy Nash,0.09744243060771673,0.09705540195695536,0.0015868442915317484,0.01634988119708703,0.0943711900547786,0.0992453700595598,0.004874180004781195,21.0,percent,False
10,3,Buzz Aldrin,0.08585795343760544,0.08573102314759395,0.002642151379281003,0.030819081381220574,0.08253003794322464,0.09004585886774537,0.00751582092452073,13.0,percent,True
10,3,Chad Ochocinco,0.09045567173575096,0.0906982144342821,0.0013893625465561013,0.015318521486029942,0.08856194089660155,0.09319789553061433,0.004635954634012784,20.0,percent,False
10,3,Evan Lysacek,0.12010921872358106,0.12049898047654672,0.002025386180256302,0.016808326279992986,0.1178593197966246,0.12421101654616926,0.0063516967495446525,26.0,percent,False
10,3,Pamela Anderson,0.10526000332436312,0.10544586617527477,0.001865546563252267,0.0176919838673553,0.10216937143360488,0.10884477498802546,0.006675403554420575,21.0,percent,False
10,3,Nicole Scherzinger,0.1239585080702735,0.123682416016284,0.001779953991885154,0.014391326182137367,0.12022527865979515,0.12587914517816898,0.0056538665183738235,23.0,percent,False
10,3,Erin Andrews,0.1096118728923203,0.10861245478510675,0.0007084770205182841,0.006522981382936503,0.10747611528658858,0.10977275524630192,0.0022966399597133397,23.0,percent,False
10,3,Kate Gosselin,0.07952052748162601,0.07925909246265614,0.002034486717195271,0.025668811665410417,0.0760851576775507,0.08220899795450051,0.006123840276949816,15.0,percent,False
10,3,Jake Pavelka,0.10087340036906801,0.10094887429229009,0.0012464193049870598,0.012347035206932014,0.09895384120085615,0.1023694538881576,0.0034156126873014503,21.0,percent,False
10,4,Aiden Turner,0.08854042159478841,0.0895303358475555,0.0021961339053795455,0.02452949477503281,0.0863790771781528,0.09309336387883112,0.006714286700678321,16.5,percent,True
10,4,Niecy Nash,0.10340834379708805,0.10297209143137595,0.0012795755397118005,0.012426430520395446,0.10136634676294676,0.10485202610427956,0.0034856793413328008,18.0,percent,False
10,4,Chad Ochocinco,0.10550802020524244,0.1055036753942459,0.0012541948693113203,0.011887688885004695,0.10376323717846801,0.10789423428349276,0.00413099710502475,22.0,percent,False
10,4,Evan Lysacek,0.1343035466201111,0.134761694026865,0.0021385353106930494,0.01586901475330763,0.13250805942808289,0.13884453400730778,0.006336474579224899,26.0,percent,False
10,4,Pamela Anderson,0.11899151682567619,0.11897161658254636,0.0021284625784146988,0.01789050732901408,0.11580718420817009,0.12163214681086809,0.005824962602698006,23.5,percent,False
10,4,Nicole Scherzinger,0.13532170769240895,0.13505414161750526,0.001773003784394818,0.013128096355728548,0.13162324379553042,0.13744618676454068,0.0058229429690102585,25.0,percent,False
10,4,Erin Andrews,0.1149799848513209,0.11399891858809993,0.0016972423064151214,0.014888231637947242,0.11168369253275481,0.11620794409242595,0.004524251559671136,19.5,percent,False
10,4,Kate Gosselin,0.09123583938454581,0.09142403603787971,0.0028673431423333405,0.03136312141311848,0.0880610819609982,0.0967527655317769,0.008691683570778708,16.0,percent,False
10,4,Jake Pavelka,0.10771061902881815,0.10778349047392644,0.0015619942328231353,0.014491961857562892,0.10565360289518666,0.110199526520397,0.004545923625210335,19.0,percent,False
10,5,Niecy Nash,0.11031716714196199,0.11017926893413096,0.002097471318764054,0.01903689631502271,0.10697192631245128,0.11344895978742141,0.006477033474970126,18.0,percent,False
10,5,Chad Ochocinco,0.11185297699484266,0.11169277303321379,0.0010750022286667522,0.009624635502129414,0.11046406685574349,0.11359290244845056,0.0031288355927070743,18.0,percent,False
10,5,Evan Lysacek,0.15025698747384605,0.15062229135579952,0.002217599286630089,0.01472291562337,0.1473190921218275,0.15444633000596672,0.007127237884139215,27.0,percent,False
10,5,Pamela Anderson,0.1274960153414409,0.12738965609271233,0.0017491225855867656,0.013730491464030483,0.12530666619673964,0.13038810110544705,0.005081434908707411,21.0,percent,False
10,5,Nicole Scherzinger,0.15485542023682228,0.1550165675201666,0.0019192408019610033,0.012380875364894937,0.15287372148830652,0.15819450395009158,0.005320782461785051,29.0,percent,False
10,5,Erin Andrews,0.12649002920043517,0.12583413292325343,0.0016735456038002698,0.013299615652145588,0.12298188565871845,0.12807049925994157,0.005088613601223119,22.0,percent,False
10,5,Kate Gosselin,0.09563311811404762,0.0960893775127854,0.0023331021173531355,0.024280541489018377,0.09360684653250712,0.10017589745473243,0.006569050922225317,15.0,percent,True
10,5,Jake Pavelka,0.12309828549660343,0.12317593262793805,0.0008985485545008414,0.007294838653383476,0.12152671039741503,0.12441356882023381,0.002886858422818786,23.0,percent,False
10,6,Niecy Nash,0.12431035801262959,0.12507383155920312,0.0018520211582149695,0.014807423224564156,0.12201056073246837,0.12819796621280122,0.00618740548033285,25.9998,percent,False
10,6,Chad Ochocinco,0.13189575643536275,0.13185835195323165,0.0015080455329745878,0.011436860165744153,0.12906932363667545,0.13414397953645674,0.0050746558997812885,30.999899999999997,percent,False
10,6,Evan Lysacek,0.15382646041758133,0.15399317540885818,0.001569963719125316,0.010195021402454998,0.1505027299556664,0.1552745507390245,0.004771820783358083,27.0,percent,False
10,6,Pamela Anderson,0.14183217586921026,0.14200808514805024,0.0015363711481156026,0.010818899124749566,0.14003122203404741,0.1447816845356746,0.004750462501627195,29.9998,percent,False
10,6,Nicole Scherzinger,0.17157012854381493,0.1709428860436213,0.001173349483899479,0.0068639854576929464,0.1694358667614705,0.17275916068099376,0.003323293919523268,35.9999,percent,False
10,6,Erin Andrews,0.14747053615873046,0.14719354868864007,0.0010461472481696184,0.0071072900781986295,0.14581148298332217,0.14898120670649348,0.003169723723171314,34.0,percent,False
10,6,Jake Pavelka,0.1290945845626707,0.12893012119839548,0.0014266465095354006,0.011065269281334974,0.12617537951967484,0.1304684747772591,0.004293095257584256,24.999899999999997,percent,True
10,7,Niecy Nash,0.15867134189504165,0.15833938599706207,0.0016372887912672438,0.010340376028094634,0.15566810498187547,0.16056903405145648,0.004900929069581006,24.5,percent,False
10,7,Chad Ochocinco,0.15668888904826495,0.15710917982524278,0.0022403723239207366,0.014259970845833258,0.15413233028281517,0.16093830397078362,0.006805973687968453,26.0,percent,False
10,7,Evan Lysacek,0.17563507800565434,0.17567810858887956,0.0015574876644289433,0.008865576234508324,0.17220795905320274,0.1769818152510143,0.004773856197811566,27.0,percent,False
10,7,Pamela Anderson,0.1522404737278391,0.15352188590318705,0.0014205592376893414,0.009253138269713317,0.15097398093591127,0.1551766585422322,0.004202677606320926,25.5,percent,True
10,7,Nicole Scherzinger,0.1892183905128776,0.18833561565911233,0.002406236483237663,0.012776322071726218,0.18530120138723122,0.19223631639537345,0.006935115008142229,27.0,percent,False
10,7,Erin Andrews,0.16754582681032237,0.1670158240265163,0.0011457506870612662,0.00686013252779785,0.1653190265367606,0.16861665768556447,0.003297631148803881,25.5,percent,False
10,8,Niecy Nash,0.18143266083781198,0.18132705395041612,0.002136683609804848,0.011783589725056274,0.1778300328332404,0.18471982766411477,0.006889794830874374,21.5,percent,True
10,8,Chad Ochocinco,0.18250478856965097,0.18292140854191946,0.001558534309095819,0.008520240039255193,0.18031675633497432,0.1855042363431686,0.005187480008194273,22.5,percent,False
10,8,Evan Lysacek,0.20794318535519613,0.20822145264932562,0.0009479309928436266,0.004552513589654359,0.20652036581506875,0.20974397149054008,0.003223605675471336,26.5,percent,False
10,8,Nicole Scherzinger,0.22653513349766788,0.22616488670342894,0.002318075826839867,0.010249494785101503,0.222808233247255,0.22971089971207898,0.006902666464823987,29.5,percent,False
10,8,Erin Andrews,0.2015842317396731,0.20136519815490989,0.0015263336333172215,0.00757992765037291,0.19838438310660217,0.20322183984920963,0.0048374567426074655,26.5,percent,False
10,9,Chad Ochocinco,0.22533064539895173,0.22551628761627507,0.0019790698926058217,0.00877572929886682,0.2232129458486723,0.22902644115217713,0.005813495303504834,26.0,percent,True
10,9,Evan Lysacek,0.25637801147798905,0.2569857430106487,0.0016572934737951253,0.006448970492991326,0.2546363584953153,0.2601514545654417,0.005515096070126402,29.5,percent,False
10,9,Nicole Scherzinger,0.27151549882859716,0.27107549426368455,0.0026891073134520556,0.009920141696158884,0.26629840922364,0.27484525838676616,0.008546849163126147,29.5,percent,False
10,9,Erin Andrews,0.24677584429446206,0.24642247510939183,0.0017139132093684827,0.0069551821870454085,0.24424570761424397,0.25001392334391814,0.005768215729674175,28.0,percent,False
10,10,Evan Lysacek,0.32905714568138633,0.3301975166587868,0.0019142909859357156,0.005797411819768072,0.32714643691234974,0.3328366717949014,0.005690234882551659,26.888699999999996,percent,False
10,10,Nicole Scherzinger,0.34970117651104843,0.3489355587355152,0.002401738000306783,0.006883041696897515,0.34551240228660374,0.3520801843604302,0.006567782073826467,28.7777,percent,False
10,10,Erin Andrews,0.32124167780756524,0.320866924605698,0.0024057471176689637,0.007497647570329355,0.31760831317597743,0.32494629587221,0.007337982696232592,26.9998,percent,False
11,1,David Hasselhoff,0.06608037214350204,0.06434022937724704,0.001751547686832423,0.027223211725941276,0.0613342514989818,0.06646841928180645,0.005134167782824654,15.0,percent,True
11,1,Florence Henderson,0.0792942510912279,0.07761870502232752,0.0019963513332633765,0.025719977326201373,0.07409153779414993,0.08008057763271118,0.00598903983856125,18.0,percent,False
11,1,Kyle Massey,0.10132058911421264,0.10123983878021321,0.0006661294733720715,0.006579716852554519,0.10055819191258213,0.10247834909799447,0.001920157185412344,23.0,percent,False
11,1,Jennifer Grey,0.10573087565174656,0.10515380057882781,0.0014981546434662746,0.014247270523933117,0.10279021709039922,0.10744307408789307,0.004652856997493848,24.0,percent,False
11,1,Rick Fox,0.09691532150975816,0.09582902271632125,0.002471802369638752,0.025793880596653142,0.09241797630687439,0.10012967801469395,0.007711701707819568,22.0,percent,False
11,1,Kurt Warner,0.08369951869522596,0.08366816819367717,0.002360593704752696,0.028213761048148378,0.08033811466640602,0.08759879465406979,0.007260679987663776,19.0,percent,False
11,1,Margaret Cho,0.06608037214350204,0.06719023214514072,0.0012940400239583713,0.01925934741768797,0.06507389785891912,0.06901766417163832,0.003943766312719199,15.0,percent,False
11,1,Michael Bolton,0.07048396860598166,0.07115723541699664,0.0015734005712718878,0.02211160343781519,0.06895967331623909,0.07318128761036219,0.004221614294123099,16.0,percent,False
11,1,Brandy,0.10132058911437523,0.10218208211465367,0.0016477618596289839,0.016125741671422476,0.09912243622576136,0.10457505001204133,0.005452613786279967,23.0,percent,False
11,1,The Situation,0.06608037214350206,0.06819181177298758,0.0022001124948160555,0.032263587630437074,0.06535016061492972,0.07258980530091991,0.007239644685990185,15.0,percent,False
11,1,Audrina Patridge,0.08369951869583055,0.08412742512676342,0.0027509444966826234,0.03269973486692946,0.07956408276101179,0.08803228728030812,0.008468204519296335,19.0,percent,False
11,1,Bristol Palin,0.07929425109113511,0.07930144875484396,0.0018768749569456958,0.023667599853666618,0.07704035556798629,0.0824991017919564,0.005458746223970107,18.0,percent,False
11,2,Florence Henderson,0.08526080660293268,0.08420545622572219,0.0012262618336395682,0.01456273605777321,0.08207433614461492,0.08563292030092062,0.003558584156305708,19.0,percent,False
11,2,Kyle Massey,0.10550890971567915,0.10505166598009405,0.0009969685439785048,0.009490268761348512,0.10367172350402552,0.10680466966449936,0.00313294616047384,22.0,percent,False
11,2,Jennifer Grey,0.11167364856159837,0.1107496332070822,0.001060126244594768,0.009572277703281597,0.10886509457187933,0.11231005608905507,0.003444961517175743,24.0,percent,False
11,2,Rick Fox,0.10085608904495479,0.09990381619389295,0.0019810802122858006,0.019829875251621294,0.09733075407150478,0.10322690512623632,0.005896151054731541,21.0,percent,False
11,2,Kurt Warner,0.09142210817123941,0.0913850114423608,0.0015711256305641808,0.01719237767514135,0.08867246589676885,0.09366223925746751,0.004989773360698668,21.0,percent,False
11,2,Margaret Cho,0.07431983403896787,0.07523573621551462,0.0013587859720171978,0.018060379819038682,0.07354408488531139,0.07777360933847108,0.004229524453159689,18.0,percent,False
11,2,Michael Bolton,0.06841433829905187,0.06846072439136713,0.0010301952741607653,0.01504797507358354,0.066971986341888,0.07000481654523276,0.003032830203344758,12.0,percent,True
11,2,Brandy,0.10400057408261208,0.10438322634395134,0.0019205241875803218,0.018398781632328897,0.10050518354666135,0.10697574563389688,0.0064705620872355235,21.0,percent,False
11,2,The Situation,0.07431983402701367,0.07574105071364483,0.0016412101511797,0.021668700601799734,0.0739423084033057,0.07897371777647962,0.005031409373173909,18.0,percent,False
11,2,Audrina Patridge,0.09443811551121876,0.09518696460379927,0.001972155818696488,0.02071875941107352,0.09199111129499546,0.09780185220915141,0.005810740914155954,23.0,percent,False
11,2,Bristol Palin,0.08978574194473125,0.08969671468257064,0.001117049942099835,0.012453632733963375,0.08815447471425433,0.09136185678551287,0.0032073820712585355,22.0,percent,False
11,3,Florence Henderson,0.09118155209949762,0.09115977789725227,0.0008561199652849525,0.009391422237227253,0.08937564987256685,0.09202300857627099,0.002647358703704139,20.0,percent,False
11,3,Kyle Massey,0.11019659826822976,0.10991524954169818,0.0014357230960503097,0.013062091948448375,0.10721036863604039,0.11209934460713039,0.004888975971090004,23.0,percent,False
11,3,Jennifer Grey,0.11611692070877763,0.11518773888848832,0.0011407787828755392,0.009903647678855052,0.11318964346495962,0.11683543780101877,0.0036457943360591466,24.0,percent,False
11,3,Rick Fox,0.10837423522611313,0.10760021116083691,0.001629934484186368,0.015148060274249841,0.10554760085929983,0.1105422750523511,0.004994674193051274,24.0,percent,False
11,3,Kurt Warner,0.10011568788465,0.10035561122321002,0.001413179004112992,0.014081713886130515,0.09839174557615366,0.10291441616537597,0.004522670589222316,23.0,percent,False
11,3,Margaret Cho,0.08033382993388956,0.08092930116155873,0.0012411367778846214,0.015336061971015252,0.0792223283829958,0.0830544706497439,0.0038321422667481064,18.0,percent,True
11,3,Brandy,0.11062490540757171,0.1104971212004278,0.0015364506584308302,0.013904893102544301,0.1074649324266448,0.11222793090945744,0.0047629984828126415,24.0,percent,False
11,3,The Situation,0.08334692695775707,0.08440638226537625,0.0015026370280537885,0.017802410051522544,0.0827638825463776,0.08669529416667346,0.003931411620295852,20.0,percent,False
11,3,Audrina Patridge,0.1067979056766784,0.10732665728789688,0.0019500232701233687,0.01816904876569999,0.10427555899281041,0.11015349112497992,0.005877932132169514,26.0,percent,False
11,3,Bristol Palin,0.09291143783683524,0.09262194937325456,0.0012125639761868992,0.013091540227688601,0.09085113759108496,0.09437373271174156,0.003522595120656599,19.0,percent,False
11,4,Florence Henderson,0.09868692021437071,0.0987119756870207,0.0008238775772168858,0.008346277860237526,0.09789621298697342,0.1002334432564654,0.00233723026949198,17.5,percent,False
11,4,Kyle Massey,0.1171263991125408,0.11657520336438527,0.0017424420424013596,0.014946935472674377,0.11294284968649813,0.1184940164451914,0.005551166758693271,20.0,percent,False
11,4,Jennifer Grey,0.1363135202193866,0.13616638535119754,0.0012975075880397027,0.009528839182248965,0.1340622563281972,0.13780362225581,0.0037413659276127886,28.0,percent,False
11,4,Rick Fox,0.11487385341397938,0.1143862428544901,0.0013350001252927684,0.011670985006396375,0.11284971628646717,0.11664115221806405,0.0037914359315968788,19.5,percent,False
11,4,Kurt Warner,0.10423188528365326,0.1044020942713586,0.001439709587874336,0.013790045093657687,0.10224068510330535,0.10726902866232285,0.0050283435590175035,17.0,percent,False
11,4,Brandy,0.12488425328361215,0.12512975021272832,0.0010769107759448083,0.00860635279870689,0.1238976611924044,0.1269609041654078,0.0030632429730034078,24.0,percent,False
11,4,The Situation,0.08649206170118641,0.08730710157357964,0.0015768156585635954,0.018060565866279566,0.08561926578126398,0.09046534710862647,0.004846081327362486,14.0,percent,True
11,4,Audrina Patridge,0.12024789178231053,0.12063898568470952,0.002224251685204715,0.01843725452912714,0.11717243761942726,0.12380239962122415,0.006629962001796885,23.0,percent,False
11,4,Bristol Palin,0.0971432149889602,0.09668226100053029,0.0017650478187070857,0.01825617026785715,0.09379654850368384,0.09901311121722173,0.0052165627135378895,16.0,percent,False
11,5,Florence Henderson,0.0989294494082365,0.09847660071989006,0.0012225006766552332,0.012414123433571317,0.09632083672218864,0.10000298303811705,0.0036821463159284196,21.0,percent,True
11,5,Kyle Massey,0.1221073353784404,0.12172794595118157,0.0024058082016330334,0.01976381169364241,0.11756485462280804,0.12502889725707697,0.007464042634268933,20.0,percent,False
11,5,Jennifer Grey,0.14526839528993563,0.14502585304133772,0.0010696645018090146,0.007375681503518691,0.14354041885862062,0.14702745409918933,0.0034870352405687033,25.0,percent,False
11,5,Rick Fox,0.1277892013709288,0.12749968355380412,0.0009653403810802124,0.0075713158979947145,0.12616321652347487,0.12902048411092912,0.0028572675874542486,24.0,percent,False
11,5,Kurt Warner,0.12002112547009909,0.12067859180214562,0.001723654520399616,0.014283018177951344,0.11793367513142922,0.12321136590567133,0.005277690774242116,24.0,percent,False
11,5,Brandy,0.1405917174326045,0.14093150066287224,0.001107193414501205,0.0078562522168111,0.1393306853773159,0.14286266586828547,0.0035319804909695607,27.0,percent,False
11,5,Audrina Patridge,0.12987980975800217,0.12965746800183856,0.0011199535612848707,0.00863778676650534,0.12772544999857582,0.13083819221349202,0.0031127422149161976,23.0,percent,False
11,5,Bristol Palin,0.11541296589175301,0.11600235626693019,0.00152831046609338,0.013174822609435814,0.11411899387690319,0.11913095139872829,0.0050119575218250945,18.0,percent,False
11,6,Kyle Massey,0.13865337630863106,0.13817523800456286,0.0016683913072473209,0.01207445944252491,0.1356533655883326,0.14087703842023527,0.00522367283190267,29.999899999999997,percent,False
